pop,density,unemp,union,crime,publicTrans,housePrice,insurance,gas,tax,young,adult,married,college,female,immigrant,meanincome,income25,income50,income75,minwage,hospital,school,amenity,entry
6786320.34808349,0.641532302277659,0.0335479160320392,0.363628871967555,0.00802929530261755,58,113.318796459428,2639.41007191481,3.32198576812309,0.0676852989536209,0.141885537626753,0.471196798924733,0.459780280902278,0.200556360769233,0.438693546612235,0.209472957159834,62467.5522518805,16462.7940704359,33359.9486745653,75200.0252011373,0.000961897044874425,92.4040245698325,96.8499518998789,110.853955335991,1
1529715.54883666,0.091323641855808,0.0684363716643356,-0.00149788740643083,0.0996029122424269,29,171.106839712749,2781.08122675442,0.365666709009594,0.0632680911106499,0.207392204230108,0.515800796866328,0.546286363822544,0.383333128636212,0.44108394228818,0.127917242383603,74883.6929582955,20524.0469604537,50403.3550419326,101171.372232244,9.87611098676328,100.940643727948,113.666920900401,89.729649028321,0
8806916.67934421,0.967359689522006,0.0484069807167886,0.000415856911851745,0.0472332912647683,96,125.580276402837,3507.06368998818,3.83292946624505,0.0880403625722717,0.0806380282388541,0.59215034732064,0.58831125753314,0.281510068042681,0.444452662885535,0.204277864710452,68959.0780211819,21160.7268444018,36818.4204058899,81229.8792240227,7.61823109700203,107.273405645836,101.102013629501,108.191541202181,1
6760860.39738468,0.876594830834894,0.0655205914487619,1.00063590761324,0.0543636918143511,90,131.765469053398,2871.79929693961,2.76524333538753,0.0871740912434749,0.135362292772035,0.45200379469339,0.667330134015963,0.25055436155095,0.550212527865697,0.145564888875425,49843.7223179436,13222.6066387178,24502.1005063656,56810.3802055736,9.56144206498328,104.367242554526,93.620808913037,96.5239151496088,0
2208270.58394007,0.429277298567428,0.0360159807792715,-0.000305157015590447,0.00956448782393061,33,170.675374584478,2861.09881764861,2.49107306047597,0.0784868739401069,0.0389523851069681,0.604282472767181,0.437861274047116,0.278169077026592,0.415006503047595,0.141600447952949,78103.0862841755,23765.9765163884,38263.0162696508,85618.6798701063,7.70260474373376,107.84638511603,98.5768622401557,108.163928012831,1
672647.779405903,0.0575511194993966,0.0415716281724254,0.00216288385298874,0.0229598591027712,14,188.131525907647,4237.5853123796,0.856524488010303,0.075967486955703,0.180432885451506,0.519925997148551,0.6401193818298,0.178140311844955,0.511332123846071,0.122751115588591,57526.3692413275,20981.3704653037,31781.1597498257,67248.0806251097,7.92544493216107,102.018331465222,96.1632372386995,86.034498401962,0
8414034.20254199,0.469727412182976,0.083695632574795,0.00102288310353907,0.0970647544793461,62,37.4044391434329,2550.2610603397,2.01583427106149,0.0915019339173542,0.0940584709939711,0.595384683367481,0.587674739749484,0.246308820755893,0.490335643415068,0.228065989287089,42084.78555129,13537.26711538,22171.1018193981,46815.9530199743,-0.000532038029574435,89.2216237462853,92.9298328204093,114.192237073872,0
8019336.90122381,0.992799164068432,0.058245983699615,-0.00164003816468843,0.0787215992267426,52,46.391745702334,3068.88726856073,4.60355568966162,0.0874769943162842,0.265226907996378,0.47841088531816,0.542907556844706,0.192217711505389,0.535784765552902,0.225956590236143,44382.9213587371,12558.439026595,24801.1932526447,53380.2959919372,6.83562058692325,103.941737693622,99.6821857586874,97.4177757755977,0
6610639.53927084,0.721468174873402,0.0650608746868241,0.00290888673561314,0.0886523017329897,44,98.2475840802015,2099.19149996177,1.10552761211906,0.0877349322293585,0.133613716193425,0.574094892840785,0.719275577594784,0.39520356605986,0.487088122475305,0.108366742009469,73838.0240809609,20244.0337175784,45954.1814571594,102801.181699012,6.49684154050777,109.922145623344,99.2657571669557,97.051483538154,1
975629.217538356,0.0606708016516923,0.0599345527114784,0.997976370916099,0.0776121499180825,48,119.312232091348,3105.60597172745,2.53005401942103,0.0812370532208398,0.260229872810049,0.385609868607637,0.588107922670508,0.300829367922548,0.478086883826768,0.130102801536138,61470.6232181953,18071.747444442,30327.2051151025,79576.2350579539,7.5793272293779,107.269336386508,100.755141883429,91.701759242725,0
4010669.31122233,0.416050786850342,0.0338191341928464,0.0276683949578735,0.0266811566579799,26,118.951603543242,1592.20369687811,3.26271642213359,0.0639565794856074,0.182795832743617,0.495649696453145,0.458784097321786,0.308641284400031,0.525873846020851,0.148769674013534,80982.6160037095,23977.9884560109,40654.428778749,94056.5256681104,10.1349178841704,97.8016476466264,109.981062448737,99.3601985549623,1
6068245.75191088,0.814276815801876,0.0486944030716998,0.997218819421305,0.0934580096931765,56,131.886731800584,4269.5544522104,1.97693120002412,0.0799212198126525,0.0820631417430419,0.538221657546464,0.695784724432704,0.470791296887695,0.399730914160997,0.186408458875632,97484.7178969861,25435.7456760967,66225.680342847,138936.092489723,7.82800638147302,116.791048532483,114.836605500272,97.6392444370167,1
8268277.207932,0.48146021426555,0.0675689943482329,-0.000581168771017977,0.0881576783971301,49,97.2749448654216,3952.01151248311,3.6880152036532,0.0778895311847568,0.183844167332784,0.498164095149062,0.667608607750841,0.60659787942662,0.513775628520317,0.224810824906493,78701.6733039376,21724.5805578232,56498.2292473384,110576.338313962,5.84137095128417,105.220122845462,106.886804583959,102.255138519723,0
7780423.10634199,0.842493472149793,0.0591894777373821,4.6968949614448e-05,0.0886818002065368,50,192.749931059695,2822.51339348433,1.62066466405235,0.0752473891395517,0.153263792534682,0.651863293816309,0.704222650622563,0.284387470598404,0.611969726120301,0.161606195342824,58737.0297413381,20244.5497614416,30572.6208543497,68181.9881772313,7.10717429152403,110.991908377841,101.235742905194,114.515653406411,1
3319645.6822181,0.476955907390054,0.00498464137159142,0.00105011587696131,0.00353186394506152,71,65.3908356287925,3337.72555287706,3.58670879861117,0.0811374031486442,0.142619606275806,0.558589640497407,0.586411027572459,0.183649973106679,0.391609961057242,0.0814756529894932,96631.3729914204,35697.7181138858,62665.2215268248,105225.082810174,8.2714578643668,100.084426015332,82.175235610837,79.2387468448482,1
5573226.46389063,0.151093175601171,0.0235588659631861,0.185217452508261,0.0390732872900623,49,73.8022679976979,3670.86239171545,2.88080658789185,0.0783061025434119,0.197506339109887,0.453114092022144,0.549820297033061,0.420476587491828,0.57562834501672,0.142317964383081,99955.5407761046,27104.8104234141,55256.63516596,135809.100285062,5.72292136055733,122.328556435492,110.130107015902,103.724846294785,1
7737156.77924734,0.980884813103495,0.0423395157820425,-0.000890498839196011,0.0433143308697953,93,46.5441855379442,1713.85166517209,5.62634425832912,0.0828880577084598,0.130398319949938,0.504358099371062,0.531845782569117,0.19916745200309,0.563052802221596,0.131065836152964,56743.6891106934,19366.4416898231,31197.8999634394,67731.9134494127,9.59003456715812e-05,113.752523212641,82.7909993345307,108.965385543378,1
2426577.74988697,0.381688364055426,0.0819120133868115,0.0216134471901784,0.098995206690207,61,76.2573306878486,3043.02161987518,4.10443679053512,0.0838353716720911,0.143002963427397,0.524668925006561,0.528137473392226,0.310796805005781,0.491541406697396,0.157659653819475,51985.9192115279,15490.3524900593,28325.2482004969,62707.2824800223,8.72509077673811,99.9476660195299,99.6429165074263,93.6292847482076,0
2686735.24363841,0.50256959569861,0.0497167424280886,0.00389260623820464,0.0617281858058653,57,134.138624330922,2877.35724736193,2.97461480995128,0.0931639761689316,0.248554076874014,0.425608011883079,0.609374058715961,0.307724172412669,0.449459928883652,0.0550908606112176,71579.7911646917,22202.6022620967,44273.7617589448,82826.6696681229,-0.000435955608643156,109.276154046567,105.454459870897,88.0254309047848,0
728344.940176125,0.1855089262754,0.0380273043809719,-0.00165878604781677,0.0162752762199961,16,188.909630366162,4336.84702212476,0.416495209978994,0.0692154562872096,0.154287419373382,0.475220757747553,0.63161812434541,0.502574529474052,0.630226295332541,0.169949271023919,94741.710108395,25533.6302766212,64103.1062517304,140346.144551644,6.86354650527463,109.109891422876,103.559934822284,96.1220128060775,0
5710587.13488138,0.425238020444232,0.0430653035901635,0.201044697165751,0.0574453346874236,32,182.225439781543,2811.2090059107,0.603661820062162,0.0669261683720426,0.173677031706833,0.621354168408269,0.541365474111763,0.407468606195788,0.502457110392317,0.172761991335265,93807.2666389089,25755.3410423577,58351.6259867544,129433.481281514,7.796722025722,93.9382824963164,97.4163645492099,112.391035481379,1
2087691.24565104,0.305534583768471,0.0342540735214097,0.00176005499045667,0.023840770363364,52,174.656734799548,1235.99394529155,3.02551415282073,0.0781963158113978,0.230785936834016,0.456634151433207,0.718723378536954,0.367794016489422,0.455783119593721,0.124074095531563,91684.2190384878,26084.9893396927,57475.6623746219,132885.915572802,7.58486876704516,114.498452004311,87.6146363912221,94.3857902360063,0
4929935.03491099,0.338761320079494,0.0462071280748865,-0.000700223017645512,0.0322972166486189,60,82.9286918813185,3555.44027837586,3.20621264821842,0.0729886191650716,0.0766550659556854,0.496615639200178,0.508961760765611,0.299752204944571,0.525302352542035,0.11484573833063,66460.5462350404,20215.9430437387,34454.4457824086,77190.8405142026,7.63591663717056e-05,120.374464841667,106.921348246542,96.0613859405038,0
5544249.57759176,0.894310325042674,0.0347506943286742,1.00146594361407,0.0214205748351509,92,162.550576795742,1198.2452306731,5.01126678178573,0.0869701397502981,0.228509690448142,0.495892500743125,0.465663329778421,0.296305583234868,0.408323710483329,0.209907624200868,81277.328005456,24923.0453151667,39805.2589551386,91344.4326352673,7.26520572500435,88.0958236592751,100.426284824751,106.431097973121,1
8932008.97984838,0.923985475929616,0.0704485193757721,-0.000763540668706498,0.0979331515085626,88,144.770477451982,1846.91747537667,4.62916927903338,0.0712634825454549,0.162394020932255,0.614128971427466,0.657289870038868,0.234081435064775,0.485087532455877,0.175368573618183,50552.4206537121,18093.4748530829,30640.3290105373,56692.9384820732,-9.2594730625833e-05,103.516816826831,95.5068878951187,110.326418871424,1
2627221.14063415,0.405523598039538,0.0479735373421542,0.945559722962568,0.0681370050752234,36,18.6502859142096,2447.20943827423,1.75916892600326,0.0751042699284984,0.29089224144602,0.507181198969916,0.514234880067259,0.259603145322781,0.460467582734905,0.113944157001471,68161.6609498504,23390.0902634731,39396.4429307718,76037.2272217304,7.26599454553117,68.9065016925082,112.41301902127,90.1388676324055,0
8217771.5334374,0.978070963022509,0.0385961874931061,0.99858930879602,0.0441779271418392,65,90.3642856863137,2568.43808887053,4.3222405739969,0.0825024568888706,0.178496566651337,0.467588388052939,0.546544702593276,0.118525057169571,0.488378400987509,0.195682451175475,48209.4373755982,14259.2502109981,28351.4567293741,60327.4680258193,4.69262973016031,101.149103035426,84.2294931408335,108.423729457244,0
1747523.00764921,0.142453408861338,0.0800178581516795,0.00322267058663072,0.0956226819488671,21,14.0125430675556,1954.88378921714,1.56694323167093,0.0720792849508126,0.013186192549702,0.530440799168622,0.557681305503592,0.346325931019099,0.477084732020955,0.190355655658524,48738.8071787646,13833.6952495161,24162.7165302528,58202.3539947742,6.42602918061892,82.9117312720728,104.600090449876,94.7475829435381,0
8618147.6193051,0.774267670930858,0.0405681590609155,0.368173061664743,0.0356615120934162,47,41.9100523824562,4478.00042799917,3.08956128620558,0.0937987514687788,0.0801570190470639,0.42523946708204,0.571344970550793,0.27036584166526,0.471892112349337,0.208045217311516,58920.9622187645,14353.6116542645,29657.305279456,72231.217919017,10.7823397480852,102.649079236093,101.497970013488,98.1151994512074,0
6578035.60632641,0.929736421728674,0.0768490456459362,0.00156232992484836,0.0737038859318041,78,54.9987831878678,2941.33563046439,4.60340741993416,0.0825524686207424,0.208270015004825,0.508873248165096,0.664978202771681,0.382444554712294,0.448911436631728,0.228165822934353,62219.9453033433,16416.4065391845,39043.4467397522,79403.9753102951,5.62580935849525,99.8824018063442,105.433884022437,112.82437350488,1
1665911.33676663,0.650465817263256,0.0169778169682934,-0.00184911901381658,0.00926090047885246,34,139.223961807468,2441.24793971519,2.91735827017069,0.0602580759929743,0.122167412189979,0.585099334777563,0.560370952883802,0.323113618714611,0.553428761486257,0.123542314905166,97529.6862615326,30950.1887285475,52450.3076219093,126342.357947635,7.6153177501701,77.4415204909011,88.5647386250034,90.1915621033522,1
9040173.82011594,0.618187707142185,0.061005451126539,0.0102472852322761,0.0949346713392811,49,132.805470900732,2175.70222392212,3.50168073286884,0.0834371603880886,0.0209778117354227,0.617020767661414,0.460470335152,0.316587626077489,0.473274612657987,0.204155891004064,62384.7415916692,17584.8787625795,33610.4038900661,76478.3949175372,-0.00024158808966377,116.420485759609,106.082220781417,112.488693856808,1
2006462.18984175,0.437289922701146,0.0493528719679054,0.0655711476499849,0.0600249804619958,68,83.6071905495089,3190.51653956028,3.30267208381734,0.0883501817280684,0.196945231612492,0.563995321051171,0.614640683960884,0.284052624119729,0.588926709202545,0.145931252614925,58503.2801565464,21898.8661364634,32748.4977346824,70896.6329578519,7.05640416003915,105.877152891536,104.153071329841,84.9514378336007,0
8766248.86303583,0.811592103466958,0.0473691084471786,0.273918412751315,0.0359628997994162,86,155.734592435487,3109.04213615571,4.23665630699062,0.0861697642199191,0.202915368030302,0.421054919220845,0.648452186218611,0.332508828129692,0.60818674305473,0.186040500013315,67056.6536968491,14409.0006350311,32335.7632967193,91348.9326245002,7.68893645364071,121.323076137518,88.6094700918264,109.05895846386,0
4810808.18912845,0.141297422830183,0.0155096993677165,0.00552063644765086,0.032963151922859,38,164.460844893145,4076.12373520443,2.04139968339154,0.0666916739181773,0.12754549548737,0.562015487417025,0.466258618136389,0.386216529037889,0.550425404848752,0.208705814892675,102032.509624081,28882.6060989082,50739.4678492834,137837.195778926,0.000251409977369281,109.947361617155,99.772962564353,107.601063454558,1
8320410.59241078,0.72828247687238,0.016433170287993,-0.00142499785671601,0.0239075413985487,68,150.684068397222,3518.58340406864,4.32147026127794,0.0706977539223875,0.18253889460609,0.529810079805256,0.528434214012469,0.213694087678202,0.428810496511174,0.184323379434352,83013.6342884978,27620.3614756029,43167.3324104651,91316.6724502745,5.66022327804935,96.4641515809827,90.3499024128802,95.1085832981295,1
9974040.06257577,0.90078038526198,0.0415810655795819,0.999257816947988,0.0630573392371445,71,87.6290130392837,1609.94036929977,2.75548224519353,0.0724905908578713,0.20558215597125,0.430359214795281,0.765384012391066,0.223623088008266,0.465952807626864,0.195420569296038,57296.265693963,19226.8139940654,31171.6446302138,69352.5003742841,6.94898706399759,107.731898526872,82.5173666252173,111.921993441459,1
856130.215837847,0.00677914817438715,0.0824119321521267,-0.0016557928373763,0.089250153900076,8,29.2238205221737,2956.6950015952,2.36581137726317,0.0652291830436616,0.245114413371028,0.4233936354651,0.739836904738303,0.257857574256211,0.47571813556669,0.08325938905665,47898.997302965,14584.3466025867,24599.5025294457,56828.6399610209,4.19020261577201e-05,101.324458290119,105.391876380753,86.0993667130116,0
765982.490015308,0.173489553131251,0.0561114112010219,0.0312827007924351,0.0387499418466299,56,92.2771688314295,3140.10255419767,3.27234653219798,0.0680448853052661,0.0756921074292531,0.476546683350965,0.680017654985615,0.34416163956402,0.496521874761454,0.0845043927613445,70161.9813402971,19036.6729261339,35989.9589441175,92346.5282383872,-1.61932151497744e-05,107.301898853049,114.941587751197,95.6601783333813,0
7380788.96429778,0.708205429530121,0.0435107480675294,0.951561416978639,0.0914906794190407,71,53.2784748293412,1751.46648211133,1.66990078563377,0.0813208086072038,0.101959616729967,0.56385233686093,0.696255424547189,0.336300742947617,0.55036678628563,0.131506112893717,74273.9047007358,22795.6326277086,40969.1374219821,88942.57147416,9.36166449961838,99.7336794188831,116.708521490128,111.492384227768,1
9333054.949741,0.982834585031486,0.0558154077020516,0.0384912506104551,0.0342163055666356,76,194.085433796385,3650.41007933422,4.88400653397325,0.0776214338855422,0.126125581497564,0.537719008836327,0.493362853827963,0.42510921717146,0.512260017490621,0.199078460494146,75552.5663860417,19615.4335262804,48855.0325365426,107557.197825705,9.57924631290016,111.359057043724,105.215947504663,116.439302806475,1
6058634.91314919,0.145377141260998,0.0339451086485295,0.00185115977582723,0.0233372981276772,54,77.7735690010926,4138.9832367239,1.73585503301553,0.068883062384239,0.182607724256928,0.534371415182363,0.443738904983732,0.250030333209617,0.456886509269454,0.13323655472304,79289.0663859963,25862.2311301527,39165.6875289428,88347.1334794203,-0.000270798529899002,104.529568946015,83.380196370607,92.5076346316255,1
7617473.80229206,0.922375303519782,0.0309365312162787,0.0122884589052842,0.0195702504450196,61,121.520978240302,4082.28219045183,1.6698452406017,0.0642356563876392,0.159375464113405,0.543835391550848,0.509502110062261,0.163278744866913,0.471838363049143,0.173662972267113,67173.8758482602,24435.1794082135,36521.2896621851,74481.2774651183,7.67970186463532,106.573727537436,74.3351907576903,115.139714710018,1
5456637.30943486,0.469953265416831,0.0431389863919553,1.00056673786134,0.0415337179715952,62,61.3047207846892,2142.91584201676,3.77452813151284,0.0801911692747743,0.135560603102334,0.49550886628672,0.603766721663347,0.288350508586295,0.437896820890167,0.214621817104725,69804.5393419881,21417.1284287877,39038.0007191022,82239.1653914978,7.74157597188137,103.044940021309,106.50434798629,96.1482039186238,1
4157540.38897429,0.520518645197297,0.0719878804462737,-0.000415190454448495,0.0907214439444919,59,133.988412274885,2410.47698135912,2.796451774035,0.0684725576511334,0.181909349741151,0.518202846778482,0.582664337385453,0.330748086719313,0.361876881424753,0.125825199823625,65146.4648286458,19893.6345049948,42142.6141864084,86403.816457715,7.52800753732557,95.8592692885168,85.8726269960616,103.977025200519,0
7185545.24699505,0.884408302795904,0.0506241604216053,0.00628683426948752,0.0872282575938281,55,49.768841357138,1224.24463611868,3.5062771950717,0.0755928019240795,0.185068493031374,0.445995634691788,0.64234015097124,0.219741583670544,0.539280306759595,0.224613649905905,57522.6036041867,13123.6593992446,28681.4866880866,67623.7307981038,6.67410499112848,103.710257519866,94.0888263226509,115.610842718116,1
4693987.51375018,0.317868712001012,0.0395848308158253,0.00403800390416684,0.0380833423218995,52,27.7309053170268,2634.28832085138,2.62867335351999,0.0746684635510358,0.144248418079358,0.501708336964324,0.754501817204567,0.358117300920374,0.513106579298375,0.0718669000813147,89045.7582060842,24404.7468101714,52613.6874524615,120058.130261471,10.2187556358995,99.8768795926609,103.188109837597,92.497556152166,1
2274231.5113345,0.47510273435423,0.0830062625838045,0.0343132106135796,0.0962687546564299,66,93.8863882328938,2905.23536628123,3.09696594266558,0.0853734746396353,0.250384486407805,0.412765038670939,0.43932811370075,0.330815605935682,0.539303215487031,0.169799857501039,47305.4396548552,12312.6245739735,23336.4505721768,55539.104253846,10.1981088244419,103.846716321712,88.6293831243133,94.9912490910103,0
738209.132097871,0.221731553438006,0.0680880413348356,-0.00139255964915271,0.0887355887280848,60,92.2313636864895,3909.12191574337,2.28087030781319,0.0872501983505845,0.0328819805017173,0.627947191457702,0.52207571463469,0.499754268693331,0.503406523563079,0.126366253269828,83407.5014600083,21473.0567656872,54150.510125264,121819.507840341,7.10292216234022,72.0882493516787,121.422387768481,85.3580697833969,0
1123574.43484683,0.244360913867481,0.0410456224526511,0.043933576822823,0.0603088764896468,21,31.4639110106767,3176.90145721592,0.907123946116545,0.0816359576262361,0.182116765095311,0.518483112087475,0.737546289690063,0.254321681172913,0.51221082638919,0.122829971730831,71581.2644869876,21859.0507941509,36501.1662408582,84760.3525144191,-7.5474550033687e-05,108.71773841353,87.3241381551592,85.162454076486,0
10013812.249007,0.97923719562113,0.0883055711857622,1.00115737666758,0.0653301709276794,79,182.912248570418,1707.77576547321,4.93648090022895,0.0678938686846358,0.133016028631978,0.466290009602322,0.430738889476961,0.201740291486115,0.528618407233031,0.146190506744187,36585.4207005838,9114.45168806045,19156.4539288486,43481.1066077355,10.7824051811774,119.613038350499,93.0127824124579,102.779533428743,0
4321874.63559026,0.647465466619272,0.0947846742308903,1.0006485047154,0.100097413364571,76,125.533018946887,3005.07174576367,1.79978682386759,0.0835583629447199,0.177770430455557,0.554318964040966,0.554341548530735,0.394619351310861,0.460010344395163,0.138771076763546,55961.8291417434,15799.1205526289,35064.4403438312,78903.0070846167,8.18615368279944,86.5260415852493,103.915778500366,93.410722394945,0
1580136.14238768,0.363087517163923,0.0455690026585006,0.9883642272811,0.00881521580061828,22,190.982699403812,2990.68033083358,2.6749267066072,0.0898783790517059,0.20669969569078,0.451513071780474,0.639340738710796,0.409972694759049,0.488912038692365,0.0312154268223941,92040.1215971922,24748.090503923,60044.018281926,131515.628901185,9.64799876349457,102.587093706904,107.230784941054,91.5867299518609,0
2580022.50181788,0.182138508625308,0.0581434692897759,-0.000190783171426295,0.034627656700553,42,1.19157506693455,2163.14554819924,3.96919947026444,0.0913390502313481,0.0464754847268572,0.523900049604409,0.651649294856493,0.214692822531942,0.478848326042708,0.108484161697698,51498.7063852438,15823.1907727297,25247.6377688789,57868.6753198316,-0.000374093048005248,102.390444934988,93.4454231668883,94.7706543307219,0
755674.68339569,0.0611554623275986,0.0454153390033793,0.999336070451666,0.0299187491754627,24,79.835042971082,2753.54782938821,3.0676346627085,0.0816203254099143,0.0992945438986002,0.556019207548323,0.562501927576233,0.242351227363789,0.457990696332076,0.130150422244426,67163.7607599671,21928.550341763,39220.1283588346,75661.3756624826,8.52262839125283,90.4853258046979,95.5313179654798,92.8531857931264,0
2587917.57897278,0.0438910158765926,0.0372536928937324,-0.0007150894847281,0.0141645498077119,31,35.372840003538,2067.5396930798,2.10020551234271,0.068338993877686,0.166792954960181,0.550094830461611,0.497443687249091,0.345791817094581,0.45572026288952,0.148100006753833,83697.7509247678,24260.4385149702,48439.305119282,95775.8227614757,6.70871861998406,93.8240985048708,113.814685700207,102.968055949647,1
651579.895201962,0.0446852043158122,0.0229801722596585,0.0363647019095539,0.0177055504566363,4,150.846495335545,3328.365794909,4.21114980714675,0.0630362266590089,0.176403827585812,0.445041805771545,0.531336210155619,0.183489073809405,0.5711256272545,0.0963781940967262,66873.8467705993,18495.5972440672,36510.7880594325,80863.4660324958,5.74501924980167,107.068138209186,91.7771625011481,87.4020488535821,0
3177411.99162758,0.0564667068804314,0.0376336527445691,-0.00142808461618529,0.00488494454107777,23,111.247211727248,3027.41055152406,0.500913603469789,0.0710005717438673,0.112488919894948,0.611814774114676,0.756596908804573,0.347279847081064,0.386719755333975,0.172027813725038,94237.7264429659,25757.771796883,57394.3359469208,128216.163359507,6.18044798790702,81.8272725132289,92.6682644366409,85.3396586174319,1
4801594.19135954,0.890041166288609,0.0381049056272065,0.00176454087498602,0.0483400183401962,81,7.5144569063076,1213.19160477426,3.10238323037243,0.0657883532179461,0.106134635680634,0.468518106492728,0.420538836576852,0.174384171568619,0.461432382363241,0.144698816907355,58903.8647122212,18240.9814486391,30958.4338471151,70493.365073815,6.42562315503074,90.8286405861322,91.4790448266343,100.231052480573,0
3431690.29394008,0.237613827270983,0.0450558246270538,0.0240114373525814,0.0462771993185075,41,54.6768798493605,2917.21495317179,3.2780421653277,0.0838066020258308,0.202916605612667,0.536445055417619,0.779640912750038,0.359180718086617,0.548136580164459,0.124568945826429,82122.9181238016,23781.471612582,48936.4832971725,109360.332199972,6.85179488916304,84.0316649761677,106.619958122642,102.151457491763,1
694755.957729506,0.0165078866251893,0.0324382129959334,-0.00175298188746059,0.0147055778732413,25,18.1201653231786,1332.34118448026,2.66568545022031,0.0815021408371809,0.199946377860353,0.551831221215448,0.693552436658682,0.292309977982124,0.58561413417744,0.0574627944583452,86134.077412926,27532.0262636248,46304.3178772669,116932.846361389,7.42184868266071,92.980209760603,93.8464050736826,94.9146132625696,0
7728790.59403021,0.920378393466842,0.083720638666972,0.0046146841332702,0.0561418484961667,71,89.1625992924701,3197.83382159791,2.6772271086563,0.0657260197220857,0.210834072859934,0.463848652836116,0.424644885769577,0.389652750649594,0.545410663514901,0.141147527268425,55348.1608874631,15723.3596486304,31429.1436438363,77379.6332922759,6.91842837915661,112.053736540113,96.5369870068025,107.125947534237,0
1385448.95639183,0.145364152213962,0.0253038095264741,0.989987463885726,0.0126758228693729,47,186.710651541205,2012.0827039815,3.64666169083967,0.0614955296048313,0.15077211731837,0.45446783083071,0.697547416284112,0.398542850668744,0.576461959829896,0.13398695296556,96994.9225938253,25527.6115369689,61711.1578366878,135136.558817952,6.93584420504684,91.3608935082897,100.693227113832,94.6497222869457,0
2553252.59011459,0.00697332987847577,0.056506680697705,0.000595535753495616,0.0561428289288736,19,38.604239075337,2246.57121787443,2.93881220466226,0.0740404177224256,0.160181616774291,0.418748566147254,0.528242698302854,0.43656600369133,0.545439448482534,0.153569701068061,69786.3498712068,17322.2870147458,36600.8719248154,99065.7366452778,0.000545150357630706,96.2420683401788,110.33367069925,101.590966750277,0
3761068.80343104,0.551292669315225,0.0472422295337727,0.00528038150598283,0.0399083150530619,69,176.998784175409,1597.28286461813,2.17805145893027,0.087507783802205,0.151185898519337,0.562043008267989,0.540765944304279,0.422264112203738,0.543762201059896,0.148992566384737,86552.1813215099,24631.3932944699,57484.4089631097,129420.641175656,6.22575930962741,106.19872513491,116.628357305863,100.478298544543,1
7276030.89738719,0.672547829044984,0.046324644003695,0.0040318802958449,0.0458093347720314,45,44.0777614931661,2264.85859034922,1.67453865386645,0.0661486465972371,0.273083115242842,0.351061897018792,0.691423600868458,0.30094504733604,0.524540260520092,0.109148948749642,65760.4891139907,17979.0448353712,31538.8551837587,82227.7101342696,7.55740284508773,95.5720607118685,104.957329676424,115.093417389084,1
635772.773144617,0.23532033859361,0.04367421599151,0.000484428393563081,0.00976984629182489,61,178.752668354847,2320.83713120333,1.0933281094872,0.0896151395041653,0.162936598111668,0.446543729506717,0.610832414788239,0.427905300635329,0.460322623520574,0.13916627451717,97284.4300773944,25132.288499549,62165.314946888,145211.437716128,-0.000118721935595675,85.4932362534095,109.707198626344,95.3116418684204,0
836167.488643058,0.184322095650309,0.0724459891625846,0.998691118558338,0.0775503786467495,24,36.2014241733646,1934.30796229096,2.05793809049923,0.0649542358961583,0.131381958644653,0.433389648695177,0.668113164425141,0.245123967958806,0.465293277478809,0.0628131180599176,46416.3193392323,15278.5005333023,23168.6833664876,55072.3929778001,10.1059243360823,79.2310864017669,96.8476191856529,90.0587920633605,0
8698677.57939586,0.723738127306843,0.038635728521769,0.990508923692795,0.00775555423793245,77,171.070216915884,1547.30004912029,4.19078863515621,0.0623057078199342,0.14582065737383,0.522375431225856,0.484409539441397,0.460919962396368,0.470327108735833,0.166796887447049,100280.586381987,26253.6060308062,64670.3204120488,142474.27342019,8.53282904288097,86.8619849907618,107.892681411504,108.360012902759,1
7869499.37786388,0.998248867917397,0.0113529647153191,0.497593093842154,0.0158926712601689,98,73.8827713367619,4249.15079126703,3.91708332290883,0.0948088003513477,0.124593988826252,0.475864766096932,0.6202339589645,0.331788085280055,0.483919319413436,0.155327187410356,101350.879374132,30201.0963072984,57065.8491001333,121213.565763105,6.18225914055257,89.6361442847751,108.947958320998,111.918560552107,1
5169689.43595813,0.912531490831825,0.0779150666574088,1.00184635802051,0.0969370478710968,88,5.81315575340713,1742.85635715853,4.78611738209035,0.0707801195728047,0.145092915572902,0.574801277099544,0.773242096392509,0.190149396703634,0.481145486900237,0.166799540672197,43107.54720924,15731.3948589737,25414.610715692,49890.9790752392,0.00126702948506359,115.261890846006,86.1753273414449,93.5230718614661,1
3033346.56373896,0.596034822850935,0.072090919087264,-0.0013551087357272,0.0871590922304712,66,149.170201071119,3305.09231325833,3.23094629916937,0.0695829092495636,0.183163844803393,0.50174056740445,0.663945570575324,0.447344809396021,0.461188625458669,0.138889593533797,71717.4982826807,20045.0582935109,47894.5771863005,101922.441879555,-0.000330699095923215,82.1630231016274,99.866790683153,105.253152975548,0
3674472.5017528,0.328477042471435,0.0384257735805757,-0.00116273694899373,0.019632479129659,44,24.3282263965954,3436.7940717492,3.20870807100234,0.0843373332689435,0.162662345498777,0.417602040344925,0.651515061079846,0.292728717900353,0.535656441765097,0.142219238998422,67529.1242424145,17758.8838591847,32638.947156482,81120.1457704354,0.000151500487196933,93.5581781049259,93.7667043027021,102.071088795576,0
